Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020
Trinidad and Tobago	TTO	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		92.63157895	95.61403509	104.3859649	105.2631579	158.2807018	142.9649123	118.8070175	139.2631579	143.8596491	154.3859649	154.1	174.4166667	148.057971	125.6285714	107.8769231	114.3384615	93.8	130.1846154	119.5846154	132.9333333	126.7115385	102.2222222	205.2631579	160.5263158	202.7142857	145.7142857	194.2285714	59.5	91.66666667	197.2222222	202.5	240	135	135	175	260.75	302.8571429	194.2857143	174.2857143	262.9714286	58	146.6666667	146.6666667	246.1538462	240	236	236	204	224	228	232	276	308	360	356	364	352	328	328	328
Tunisia	TUN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		4.935483871	6.857096774	6.558387097	6.321383648	6.875786164	7.648427673	7.227987421	9.049056604	12.10138104	10.67961165	11.71875	11.14551084	11.99969605	15.0488024	15.35982405	15.60344828	12.41848597	16.17345444	17.61597181	19.49232216	26.4637224	25.68386076	25.06369427	28.23717949	31.40065147	34.75247525	35.10067114	34.5027248	35.63573883	28.8415263	34.00962861	36.12207703	31.93839973	31.44876325	27.09359606	34.09490334	33.92618629	39.54602292	38.56995531	38.86173184	36.04902668	36.80981595	39.60573477	42.6728771	45.45787546	44.91494752	46.13977314	40.84656085	48.39305504	47.43181013	48.397323	49.50842697	40.41359972	45.7496136	53.11284047	61.97347894	48.75335635	57.17065577	56.72447013	56.53179191
Turkiye	TUR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		3.249684961	3.204746876	4.567357188	4.044199127	6.251583407	7.926041667	11.70057896	15.77490453	17.67520114	17.37385552	19.79942349	24.76831033	28.28955095	20.7763205	35.77846475	47.42148661	50.23037944	61.65469888	50.39549228	57.42675712	50.89353687	60.32319517	70.208263	62.89086605	58.01585688	61.85760241	71.21663195	65.11772775	72.2738746	76.58213981	71.7937647	78.63066003	90.1515461	61.01343858	68.97006571	73.39887411	75.14096391	89.23032857	90.33942914	87.66943675	70.19184068	72.79594899	84.29466883	85.62753969	86.75933697	91.83734389	90.34046135	71.97248898	104.5661562	98.3756547	89.94113637	100.3464062	112.3813551	105.3307889	106.6700242	137.7332941	132.229873	109.7276276	125.9660878	149.6420402
Tuvalu	TUV	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Tanzania	TZA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		0.523653846	0.471287129	0.508196721	0.65	1.166666667	1.466666667	1.45	1.5	1.833333333	2.142857143	2.485714286	2.289714286	2.848142857	4.449142857	4.238571429	4.388714286	4.249428571	3.6625	3.75	4.4375	3.6375	3.651125	2.862625	4.5375	4.6	4.719888889	5.315666667	4.576777778	4.922222222	5.2	5.518049539	5.445795455	4.078651685	4.033707865	3.033707865	3.468222222	4.488100584	3.536504298	2.411494253	2.605116279	0.923094959	3.699767442	4.455503513	5.523408559	5.781732303	5.127358906	4.709706177	4.67662043	7.519965934	8.720109509	8.918777749	8.688855144	12.38003139	9.682719649	9.555403914	13.31783766	12.62634914	16.29274641	16.04501055	16.44334753
Uganda	UGA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		0.825396825	0.84375	0.978892628	0.951122853	1.158174098	1.396186441	1.001060445	1.25026455	1.208994709	1.851851852	2.131578947	1.998961039	1.842820513	0.911392405	0.419627329	0.406679764	0.27342779	0.073529412		0.196078431	0.145631068			0.104166667	0.040816327	0.0776	0.235	0.0262	0.071	0.0384	0.239043825	0.158730159	0.436507937	0.375494071	0.256916996	0.118577075	0.118577075	0.695866142	0.878235294	1.252641509	1.074074074	1.332678571	1.595042735	1.471932773	0.967394958	1.25442623	1.19952	2.942015504	2.082727273	1.719407407	1.761751825	2.125192754	2.4417	1.819995652	1.586908696	1.910847826	2.062089855	3.295689855	3.295689855	2.442355072
Ukraine	UKR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	80.69060608	40.34919302	34.06326034	26.73796791	15.81849408	16.98860373	15.64276584	12.76400367	13.51185358	14.56803024	15.94939159	15.77835591	16.41801613	17.19246888	21.55365839	27.63889745	32.78684486	27.30340538	32.65818887	38.87227299	41.40875823	45.57189493	44.9081477	43.17345538	52.74743715	61.8826473	65.39079936	65.07319888	75.58884097
Upper middle income	UMC	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	101.5357756	92.41027497	95.17305999	108.3681097	113.8708766	115.0879015	116.7166704	118.1939057	115.0106755	118.822775	131.6352031	133.8952758	145.5166441	144.3032828	148.3410719	158.0670312	150.8982023	146.8804373	165.8484706	177.3111477	175.5872643	180.3371175	186.6430272	179.3198081	183.7328434	185.9490417	180.8438885	176.6214297	185.4513484
Uruguay	URY	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		9.250203749	10.93489149	13.38751069	17.88031565	15.48897886	21.41043398	19.63975155	33.72772277	30.73381295	38.40243902	50	45.42309925	45.83135392	41.30170316	29.55112219	47.31457801	41.46981627	39.08355795	63.58974359	57.66215253	45.85436193	44.16058394	29.68980798	39.61136024	45.53706505	40.88149847	46.94035631	54.11686275	56.19968178	57.92425463	62.85725678	64.08839779	71.09375	48.72389791	50.53598775	116.3760425	96.92423106	96.51076466	77.50698016	75.83539694	84.36165577	61.02679218	110.6296029	129.9884809	140.5560345	148.6969914	139.5115176	104.4140197	93.92574032	145.7835711	131.5880102	178.1498843	252.2486588	184.4914946	115.7440336	153.1824148	157.183969	193.1682127	168.4622516	203.091479
United States	USA	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		41.33427808	46.72553669	51.06483422	55.0294808	61.03819904	69.24350582	76.2348038	76.85677818	76.13479994	80.63532546	82.87535888	85.72313082	91.54384325	88.70377917	95.64874292	105.1948791	102.81233	104.8853249	110.1793192	112.8309808	106.9980337	93.24290358	98.80413618	105.1617853	98.55976657	93.14965483	94.8042593	95.62842739	98.80015604	100.4412823	100.7972785	102.8030394	108.8855303	108.0577016	108.7728004	112.8720826	113.8628603	112.3411025	111.8602263	108.7514593	110.1302646	111.8817601	124.1897864	119.230506	115.9159293	126.6511039	120.3816938	99.97463739	118.931868	124.7004004	130.2277266	134.8976904	135.555101	127.9752191	129.0262894	127.8152333	127.7165801	126.9113959	126.4800473	126.1559611
Uzbekistan	UZB	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																	163.1649531	142.2500559	105.8639212	105.9217877	99.41912422	195.4657136	184.1000447	172.9850413	163.2142857	160.7453693	160.3479037	155.9055118	141.85202	149.30158	165.2033272	169.0571229	175.8694118	197.8966991	205.3895014	213.0237116	211.3861749	232.7491985	244.6619683	248.6921554	253.7342948	254.295152	254.7126723	253.847527	254.5100671
St. Vincent and the Grenadines	VCT	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
"Venezuela, RB"	VEN	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		6.551724138	5.517241379	8.956252153	11.35190918	12.02335967	11.63130793	14.78542094	18.30592669	16.08481532	20.29000341	22.81205312	29.17561983	31.4137931	44.25498968	48.32610939	55.28743132	59.24797571	66.59898477	75.30790098	81.54379439	51.94650499	56.49235148	56.93726937	98.81875231	139.8354474	164.7974068	196.2221505	215.1969648	181.1142355	153.2485876	139.4514768	123.798539	108.5032705	95.09083881	115.4591244	118.0340557	112.2252218	85.49942152	79.4446587	108.6705202	115.4734411	120.4	116.7307692	120.754717	132.2033898	115.2542373	140.5829259	183.7962963	171.7153846	181.9	187.0858	197.4591	200.0293615	188.8782615	190.4394308	178.1153846	150.5	124.8461538	124.8461538	124.8461538
British Virgin Islands	VGB	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Virgin Islands (U.S.)	VIR	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
Vietnam	VNM	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		16.03603604	17.11711712	18.91891892	16.57657658	14.05405405	8.288288288	20.9059246	20.30304114	49.20678571	55.28756661	51.10124334	45.68920354	43.73239437	49.78947368	57.89473684	45.93220339	70.16722408	56.89281547	27.33668342	26.12390572	37.11539763	46.71428571	63.94871795	64.41580756	83.54700855	94.08438061	76.29817261	105.520696	104.2564815	104.9408129	145.6594635	139.193607	136.7113851	216.8557833	226.485286	267.2848398	259.6506704	322.2106542	342.9333333	365.6451613	286.7348473	295.4877348	332.9292509	367.8145946	339.6487182	342.972396	403.5177697	303.4636403	443.7764349	365.25343	353.7567587	371.1376174	483.8578424	436.8485404	432.2736034	424.6974407	457.9861841	417.4360855	403.4160333	467.6556166
Vanuatu	VUT	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
World	WLD	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																68.14055252	71.90382791	77.77168591	83.3590302	88.40526657	90.27081457	89.15202375	88.03284707	93.03897565	96.82663246	92.67958549	94.55515274	98.81822298	104.4229925	104.7620437	103.1194148	102.7887979	93.76039191	89.43048267	92.0906371	97.42268801	100.602397	102.9106304	103.2556933	104.9570532	101.6276348	103.7099403	107.7064219	110.7910883	116.0824162	116.4026995	120.1258126	125.599685	117.9739234	119.1750485	130.8375077	135.1462103	132.215631	134.7143904	138.0299873	136.447651	137.4772103	141.1752106	139.6646864	138.390283	146.4024883
Samoa	WSM	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																0.714285714	0.666666667	0.666666667	2.733333333	4.709677419	8.4375	28.125																					0.769230769	1.846153846	3.333333333	3.363636364	2.307692308	3.8	5.444444444	4.430379747	1.333333333	0.9375	0.1885	0.940416667	0.276428571	0.341959335	3.641304348	1.336306401	5.199190283	5.635961027	2.472984942
Kosovo	XKX	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS																																																													
"Yemen, Rep."	YEM	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS							0.011450382	0.015186029	0.026475038	0.406179352	0.075075075	0.298507463	0.527881041	0.9	1.062730627	4.447542186	2.239178283	2.156272927	8.131868132	10.71742313	8.286237189	8.760233918	9.046783626	11.40789474	14.23976608	13.62973761	11.79300292	6.773255814	12.93604651	12.61756168	14.74655286	12.82722513	10.59506531	6.781750925	7.191149355	8.022045315	4.918032787	12.00995644	11.25511509	9.750484809	9.836893204	11.11869031	8.197879859	4.496805112	13.66415094	3.808080808	8.423580786	21.40659341	14.63453815	12.04099061	19.45778466	12.40310078	16.02257475	30.37635304	22.43184813	1.79496308	18.9824238	12.73215821	3.60503856	10.57291883	10.62896373
South Africa	ZAF	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		17.91008333	21.58099585	24.38016529	28.30452675	29.8442623	35.04791547	38.65608119	41.44925166	41.58221641	45.54512046	50.36722703	56.78055941	56.73076923	58.31870369	62.87323027	66.1029352	70.54306142	74.35869124	78.29271459	86.2860154	99.87734932	91.71185755	71.07454472	77.9646297	70.96875759	66.1034127	56.74589641	65.62063492	61.7207874	61.33492188	57.37209302	55.67119957	62.81714584	55.91821561	56.81481481	58.89377289	55.54744526	57.13868613	56.44622093	53.5983203	55.71793935	61.20489051	55.15007353	60.28759398	47.33100569	62.33642857	61.02174603	56.29320313	55.75039494	53.77802601	60.33408128	61.58333333	67.5	66.49166667	62.675	57.25	72.825	63.49166667	63.49166667	63.49166667
Zambia	ZMB	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		4.001569243	3.334639498	3.552018634	4.056132257	4.224270353	4.589917231	5.538922156	7.060998152	6.001828822	13.10133912	18.42946058	13.64803922	14.92135989	21.08843537	18.22222222	19.19291339	23.4293648	18.58927259	25.02818734	33.70497427	37.51651255	37.58879349	29.54709677	24.29015544	33.285299	31.18881686	37.1008567	32.2705314	26.18890357	20.5811138	22.68275862	30.40662109	30.71942446	20.70175439	20.76255191	17.87826087	20.19230769	13.61781076	11.74853195	11.14737216	13.37252021	26.07474826	26.17292971	29.90461216	27.98386505	25.67706605	32.33435063	38.65661861	25.77774648	29.17352941	46.14722222	37.62609737	48.97213784	50.46685789	55.91044211	63.98555789	72.05291579	52.51093421	67.5756	79.76403947
Zimbabwe	ZWE	Fertilizer consumption (kilograms per hectare of arable land)	AG.CON.FERT.ZS		21.95755968	20.2118863	24.23173804	33.90663391	36.31961259	35.22248244	38.53546911	37.13646532	41.22538293	45.52462527	55.93291405	52.96066253	63.47826087	62.67748479	59.71926978	49.46653144	39.02434077	45.80121704	45.60040568	69.24630739	68.15009823	59.60077369	58.85714286	49.90619137	62.89648799	56.45173042	50.15125448	56.32402827	54.21986063	57.62371134	55.70237288	37.99331104	52.61254125	55.06451613	46.62379421	49.41176471	50	51.47058824	52.11267606	45.91666667	42.27777778	35.70136986	40.00876712	22.72421053	21.79948718	32.35634146	27.03525	21.99411765	28.77804878	34.083	26.54833333	18.25	25.625	25.775	19.65	32.575	36.6	33.2	33.2	33.2
